,model,target_dataset,model_name,dataset_name,task_type,metric,batch_size,dataset_path,runtime,score
288,connectivity/cola_6ep_ft-33,glue/sst2,connectivity/cola_6ep_ft-33,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,52.75369310379028,-0.3252450270659901
289,connectivity/cola_6ep_ft-33,glue/sst2,connectivity/cola_6ep_ft-33,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,50.59802794456482,0.56504658359672
290,connectivity/cola_6ep_ft-33,tweet_eval/sentiment,connectivity/cola_6ep_ft-33,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,40.045721769332886,-0.4562297750529273
291,connectivity/cola_6ep_ft-33,tweet_eval/sentiment,connectivity/cola_6ep_ft-33,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,41.01865315437317,0.604483039997748
292,connectivity/cola_6ep_ft-33,tweet_eval/emotion,connectivity/cola_6ep_ft-33,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,3.256582736968994,-0.3135863028926162
293,connectivity/cola_6ep_ft-33,tweet_eval/emotion,connectivity/cola_6ep_ft-33,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,3.3458642959594727,1.591022891406254
294,connectivity/cola_6ep_ft-33,rotten_tomatoes,connectivity/cola_6ep_ft-33,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,rotten_tomatoes,8.077282905578613,-0.4486857278430431
295,connectivity/cola_6ep_ft-33,rotten_tomatoes,connectivity/cola_6ep_ft-33,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,rotten_tomatoes,8.465459108352661,0.5239273272906646
296,connectivity/cola_6ep_ft-33,glue/cola,connectivity/cola_6ep_ft-33,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,5.0800111293792725,0.6917086610734895
297,connectivity/cola_6ep_ft-33,glue/cola,connectivity/cola_6ep_ft-33,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,5.556607007980347,0.9437680522885444
298,connectivity/cola_6ep_ft-33,tweet_eval/irony,connectivity/cola_6ep_ft-33,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,2.775681257247925,-0.6406209700345715
299,connectivity/cola_6ep_ft-33,tweet_eval/irony,connectivity/cola_6ep_ft-33,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,3.053165912628174,0.4400870129684135
300,connectivity/cola_6ep_ft-33,tweet_eval/hate,connectivity/cola_6ep_ft-33,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,10.74463176727295,-0.5150165252928622
301,connectivity/cola_6ep_ft-33,tweet_eval/hate,connectivity/cola_6ep_ft-33,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,11.12539291381836,0.4340904400482764
302,connectivity/cola_6ep_ft-33,tweet_eval/offensive,connectivity/cola_6ep_ft-33,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,17.446771144866943,-0.5155370186597896
303,connectivity/cola_6ep_ft-33,tweet_eval/offensive,connectivity/cola_6ep_ft-33,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,17.410544395446777,0.3430934224888154
304,Jeevesh8/init_bert_ft_qqp-49,glue/sst2,Jeevesh8/init_bert_ft_qqp-49,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,50.5304639339447,-0.3551497518089148
305,Jeevesh8/init_bert_ft_qqp-49,glue/sst2,Jeevesh8/init_bert_ft_qqp-49,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,50.88984155654907,0.5377694207670696
306,Jeevesh8/init_bert_ft_qqp-49,tweet_eval/sentiment,Jeevesh8/init_bert_ft_qqp-49,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,40.17117404937744,-0.4746948645762173
307,Jeevesh8/init_bert_ft_qqp-49,tweet_eval/sentiment,Jeevesh8/init_bert_ft_qqp-49,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,40.49295496940613,0.5474153385209118
308,Jeevesh8/init_bert_ft_qqp-49,tweet_eval/emotion,Jeevesh8/init_bert_ft_qqp-49,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,3.1576087474823,-0.3538546800209909
309,Jeevesh8/init_bert_ft_qqp-49,tweet_eval/emotion,Jeevesh8/init_bert_ft_qqp-49,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,3.424509286880493,1.504845226537998
310,Jeevesh8/init_bert_ft_qqp-49,rotten_tomatoes,Jeevesh8/init_bert_ft_qqp-49,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,rotten_tomatoes,8.003790140151978,-0.4772743697838346
311,Jeevesh8/init_bert_ft_qqp-49,rotten_tomatoes,Jeevesh8/init_bert_ft_qqp-49,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,rotten_tomatoes,8.335270881652832,0.4933595341236512
312,Jeevesh8/init_bert_ft_qqp-49,glue/cola,Jeevesh8/init_bert_ft_qqp-49,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,5.104286193847656,-0.5571620881020183
313,Jeevesh8/init_bert_ft_qqp-49,glue/cola,Jeevesh8/init_bert_ft_qqp-49,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,5.512874364852905,0.2848555631884071
314,Jeevesh8/init_bert_ft_qqp-49,tweet_eval/irony,Jeevesh8/init_bert_ft_qqp-49,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,2.842013597488404,-0.6582110198662117
315,Jeevesh8/init_bert_ft_qqp-49,tweet_eval/irony,Jeevesh8/init_bert_ft_qqp-49,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,3.016875743865967,0.4177376568542896
316,Jeevesh8/init_bert_ft_qqp-49,tweet_eval/hate,Jeevesh8/init_bert_ft_qqp-49,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,10.567805528640749,-0.5339709261285565
317,Jeevesh8/init_bert_ft_qqp-49,tweet_eval/hate,Jeevesh8/init_bert_ft_qqp-49,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,11.089303016662598,0.4123583289691729
318,Jeevesh8/init_bert_ft_qqp-49,tweet_eval/offensive,Jeevesh8/init_bert_ft_qqp-49,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,16.928441286087036,-0.5314494886830928
319,Jeevesh8/init_bert_ft_qqp-49,tweet_eval/offensive,Jeevesh8/init_bert_ft_qqp-49,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,17.12065601348877,0.3254783345076329
320,Jeevesh8/feather_berts_46,glue/sst2,Jeevesh8/feather_berts_46,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,49.83547067642212,-0.2636321063398384
321,Jeevesh8/feather_berts_46,glue/sst2,Jeevesh8/feather_berts_46,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,50.55936527252197,0.6146940583902888
322,Jeevesh8/feather_berts_46,tweet_eval/sentiment,Jeevesh8/feather_berts_46,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,40.14981126785278,-0.4372029528188415
323,Jeevesh8/feather_berts_46,tweet_eval/sentiment,Jeevesh8/feather_berts_46,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,40.53978967666626,0.6536289905074579
324,Jeevesh8/feather_berts_46,tweet_eval/emotion,Jeevesh8/feather_berts_46,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,3.093458414077759,-0.2961338041314605
325,Jeevesh8/feather_berts_46,tweet_eval/emotion,Jeevesh8/feather_berts_46,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,3.4112088680267334,1.6248903025129895
326,Jeevesh8/feather_berts_46,rotten_tomatoes,Jeevesh8/feather_berts_46,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,rotten_tomatoes,7.9776904582977295,-0.4359237161778484
327,Jeevesh8/feather_berts_46,rotten_tomatoes,Jeevesh8/feather_berts_46,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,rotten_tomatoes,9.356680631637571,0.5314649872668282
328,Jeevesh8/feather_berts_46,glue/cola,Jeevesh8/feather_berts_46,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,5.197526454925537,-0.5626455647166024
329,Jeevesh8/feather_berts_46,glue/cola,Jeevesh8/feather_berts_46,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,5.520100593566895,0.2752397210906739
330,Jeevesh8/feather_berts_46,tweet_eval/irony,Jeevesh8/feather_berts_46,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,2.887399673461914,-0.6395122765075206
331,Jeevesh8/feather_berts_46,tweet_eval/irony,Jeevesh8/feather_berts_46,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,3.0143213272094727,0.4257835312226575
332,Jeevesh8/feather_berts_46,tweet_eval/hate,Jeevesh8/feather_berts_46,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,10.647402048110962,-0.517963138840768
333,Jeevesh8/feather_berts_46,tweet_eval/hate,Jeevesh8/feather_berts_46,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,11.12343716621399,0.4278471123653077
334,Jeevesh8/feather_berts_46,tweet_eval/offensive,Jeevesh8/feather_berts_46,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,17.352985382080078,-0.5096916380690393
335,Jeevesh8/feather_berts_46,tweet_eval/offensive,Jeevesh8/feather_berts_46,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,17.447598695755005,0.3513410835899389
336,connectivity/cola_6ep_ft-22,glue/sst2,connectivity/cola_6ep_ft-22,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,49.76878094673157,-0.3124090755977055
337,connectivity/cola_6ep_ft-22,glue/sst2,connectivity/cola_6ep_ft-22,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,50.73100900650024,0.5756943781227246
338,connectivity/cola_6ep_ft-22,tweet_eval/sentiment,connectivity/cola_6ep_ft-22,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,39.98293948173523,-0.4525916982136877
339,connectivity/cola_6ep_ft-22,tweet_eval/sentiment,connectivity/cola_6ep_ft-22,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,40.46909379959106,0.6141267550024765
340,connectivity/cola_6ep_ft-22,tweet_eval/emotion,connectivity/cola_6ep_ft-22,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,3.043544054031372,-0.3098276231747129
341,connectivity/cola_6ep_ft-22,tweet_eval/emotion,connectivity/cola_6ep_ft-22,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,3.407997131347656,1.5956202245917224
342,connectivity/cola_6ep_ft-22,rotten_tomatoes,connectivity/cola_6ep_ft-22,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,rotten_tomatoes,7.989326238632202,-0.439790091659551
343,connectivity/cola_6ep_ft-22,rotten_tomatoes,connectivity/cola_6ep_ft-22,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,rotten_tomatoes,8.330147743225098,0.5321878375745172
344,connectivity/cola_6ep_ft-22,glue/cola,connectivity/cola_6ep_ft-22,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,5.154570579528809,0.7774703550815877
345,connectivity/cola_6ep_ft-22,glue/cola,connectivity/cola_6ep_ft-22,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,5.520934104919434,0.953329030601079
346,connectivity/cola_6ep_ft-22,tweet_eval/irony,connectivity/cola_6ep_ft-22,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,2.792010545730591,-0.6418724104727807
347,connectivity/cola_6ep_ft-22,tweet_eval/irony,connectivity/cola_6ep_ft-22,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,3.1300978660583496,0.4320105520986939
348,connectivity/cola_6ep_ft-22,tweet_eval/hate,connectivity/cola_6ep_ft-22,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,10.6575345993042,-0.5180689887462115
349,connectivity/cola_6ep_ft-22,tweet_eval/hate,connectivity/cola_6ep_ft-22,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,11.169561386108398,0.4322188751488113
350,connectivity/cola_6ep_ft-22,tweet_eval/offensive,connectivity/cola_6ep_ft-22,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,17.483850240707397,-0.5165986577304161
351,connectivity/cola_6ep_ft-22,tweet_eval/offensive,connectivity/cola_6ep_ft-22,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,17.584762811660767,0.3384716588348413
352,yukta10/finetuning-sentiment-model-3000-samples,glue/sst2,yukta10/finetuning-sentiment-model-3000-samples,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,27.48310089111328,-0.2424679806907148
353,yukta10/finetuning-sentiment-model-3000-samples,glue/sst2,yukta10/finetuning-sentiment-model-3000-samples,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,29.01855182647705,0.6305758304305159
354,yukta10/finetuning-sentiment-model-3000-samples,tweet_eval/sentiment,yukta10/finetuning-sentiment-model-3000-samples,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,21.43968224525452,-0.4301142437098716
355,yukta10/finetuning-sentiment-model-3000-samples,tweet_eval/sentiment,yukta10/finetuning-sentiment-model-3000-samples,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,22.080899715423584,0.6742871400996364
356,yukta10/finetuning-sentiment-model-3000-samples,tweet_eval/emotion,yukta10/finetuning-sentiment-model-3000-samples,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,1.9074084758758545,-0.2704457528381809
357,yukta10/finetuning-sentiment-model-3000-samples,tweet_eval/emotion,yukta10/finetuning-sentiment-model-3000-samples,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,2.25632381439209,1.6751955493335031
358,yukta10/finetuning-sentiment-model-3000-samples,rotten_tomatoes,yukta10/finetuning-sentiment-model-3000-samples,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,rotten_tomatoes,4.541730642318726,-0.3818915657405416
359,yukta10/finetuning-sentiment-model-3000-samples,rotten_tomatoes,yukta10/finetuning-sentiment-model-3000-samples,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,rotten_tomatoes,4.876499891281128,0.5783566971884371
360,yukta10/finetuning-sentiment-model-3000-samples,glue/cola,yukta10/finetuning-sentiment-model-3000-samples,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,3.4000070095062256,-0.5724304259725361
361,yukta10/finetuning-sentiment-model-3000-samples,glue/cola,yukta10/finetuning-sentiment-model-3000-samples,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,3.731014728546143,0.2625958133666633
362,yukta10/finetuning-sentiment-model-3000-samples,tweet_eval/irony,yukta10/finetuning-sentiment-model-3000-samples,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,1.7023804187774658,-0.6458500193389469
363,yukta10/finetuning-sentiment-model-3000-samples,tweet_eval/irony,yukta10/finetuning-sentiment-model-3000-samples,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,2.114525079727173,0.4384051669411427
364,yukta10/finetuning-sentiment-model-3000-samples,tweet_eval/hate,yukta10/finetuning-sentiment-model-3000-samples,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,5.72355055809021,-0.5154949553176541
365,yukta10/finetuning-sentiment-model-3000-samples,tweet_eval/hate,yukta10/finetuning-sentiment-model-3000-samples,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,6.157885074615479,0.4345722862974113
366,yukta10/finetuning-sentiment-model-3000-samples,tweet_eval/offensive,yukta10/finetuning-sentiment-model-3000-samples,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,8.789718627929688,-0.4879562774314609
367,yukta10/finetuning-sentiment-model-3000-samples,tweet_eval/offensive,yukta10/finetuning-sentiment-model-3000-samples,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,9.230806827545166,0.3762422862864794
368,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,glue/sst2,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,68.29154372215271,-0.6874467498100416
369,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,glue/sst2,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,68.88221096992493,0.074079286133041
370,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,tweet_eval/sentiment,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,46.05949306488037,-0.5865310123210109
371,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,tweet_eval/sentiment,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,46.48001170158386,0.1226237654877605
372,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,tweet_eval/emotion,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,3.703233480453491,-0.4976597185320679
373,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,tweet_eval/emotion,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,4.094150066375732,0.2478206286194884
374,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,rotten_tomatoes,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,rotten_tomatoes,11.38450574874878,-0.7159041782442324
375,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,rotten_tomatoes,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,rotten_tomatoes,11.84391736984253,0.0587718641496205
376,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,glue/cola,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,6.0072853565216064,-0.6361161970213566
377,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,glue/cola,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,6.41928243637085,0.0271347075833545
378,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,tweet_eval/irony,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,3.237401008605957,-0.7248167907792133
379,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,tweet_eval/irony,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,3.6096324920654297,0.0810801655038079
380,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,tweet_eval/hate,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,15.105844974517822,-0.6507091804366607
381,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,tweet_eval/hate,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,15.652719736099243,0.1778149462048708
382,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,tweet_eval/offensive,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,22.504345893859863,-0.6322476946925766
383,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,tweet_eval/offensive,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,22.823018074035645,0.10709326297206
384,cambridgeltl/guardian_news_distilbert-base-uncased,glue/sst2,cambridgeltl/guardian_news_distilbert-base-uncased,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,27.555355310440063,-0.4261686551195923
385,cambridgeltl/guardian_news_distilbert-base-uncased,glue/sst2,cambridgeltl/guardian_news_distilbert-base-uncased,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,27.87800407409668,0.4697114577200109
386,cambridgeltl/guardian_news_distilbert-base-uncased,tweet_eval/sentiment,cambridgeltl/guardian_news_distilbert-base-uncased,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,21.37868452072144,-0.512963093180034
387,cambridgeltl/guardian_news_distilbert-base-uncased,tweet_eval/sentiment,cambridgeltl/guardian_news_distilbert-base-uncased,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,21.7065749168396,0.4382110799429148
388,cambridgeltl/guardian_news_distilbert-base-uncased,tweet_eval/emotion,cambridgeltl/guardian_news_distilbert-base-uncased,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,1.9017562866210933,-0.4012143340798073
389,cambridgeltl/guardian_news_distilbert-base-uncased,tweet_eval/emotion,cambridgeltl/guardian_news_distilbert-base-uncased,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,2.179294347763061,1.3802314717413662
390,cambridgeltl/guardian_news_distilbert-base-uncased,rotten_tomatoes,cambridgeltl/guardian_news_distilbert-base-uncased,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,rotten_tomatoes,4.386937379837036,-0.5486849815489656
391,cambridgeltl/guardian_news_distilbert-base-uncased,rotten_tomatoes,cambridgeltl/guardian_news_distilbert-base-uncased,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,rotten_tomatoes,4.807132959365845,0.4259540553368983
392,cambridgeltl/guardian_news_distilbert-base-uncased,glue/cola,cambridgeltl/guardian_news_distilbert-base-uncased,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,3.242356061935425,-0.604306826431421
393,cambridgeltl/guardian_news_distilbert-base-uncased,glue/cola,cambridgeltl/guardian_news_distilbert-base-uncased,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,3.695534706115722,0.2099563063322381
394,cambridgeltl/guardian_news_distilbert-base-uncased,tweet_eval/irony,cambridgeltl/guardian_news_distilbert-base-uncased,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,1.7170689105987549,-0.6869820091014762
395,cambridgeltl/guardian_news_distilbert-base-uncased,tweet_eval/irony,cambridgeltl/guardian_news_distilbert-base-uncased,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,2.105614423751831,0.3931815790065459
396,cambridgeltl/guardian_news_distilbert-base-uncased,tweet_eval/hate,cambridgeltl/guardian_news_distilbert-base-uncased,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,5.838613510131836,-0.5711904158558123
397,cambridgeltl/guardian_news_distilbert-base-uncased,tweet_eval/hate,cambridgeltl/guardian_news_distilbert-base-uncased,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,6.198783159255981,0.3733572656038941
398,cambridgeltl/guardian_news_distilbert-base-uncased,tweet_eval/offensive,cambridgeltl/guardian_news_distilbert-base-uncased,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,9.012861728668211,-0.5708158765575284
